Chromosome	start	stop	geneID	orthoID	StartWithPR
VII	405343	407174	NCU09034	Ntsc2492	405243
VII	407643	408932	NCU09035	Ntsc2491	407543
VII	408833	410038	NCU09036	Ntsc2499	408733
VII	411339	413791	NCU09037	Ntsc2490	411239
VII	414278	416212	NCU09038	Ntsc2489	414178
VII	418145	420200	NCU09039	Ntsc7089	418045
VII	421275	422778	NCU09040	Ntsc7088	421175
VII	425321	426973	NCU09041	Ntsc7087	425221
VII	426724	430258	NCU09042	NA	426624
VII	431020	432418	NCU09043	Ntsc7086	430920
VII	433218	435804	NCU09045	NA	433118
VII	436806	437986	NCU09046	Ntsc7075	436706
VII	444099	445069	NCU17167	NA	443999
VII	446633	451499	NCU09048	Ntsc2488	446533
VII	452381	454244	NCU09049	Ntsc7074	452281
VII	455122	457336	NCU09050	Ntsc7073	455022
VII	460248	461564	NCU11396	Ntsc2508	460148
VII	463472	465368	NCU11395	Ntsc7072	463372
VII	466960	468131	NCU09052	NA	466860
VII	470100	471361	NCU09053	Ntsc7118	470000
VII	474771	475991	NCU09054	Ntsc7117	474671
VII	478863	479476	NCU09055	Ntsc7085	478763
VII	480229	483338	NCU09056	Ntsc2487	480129
VII	483561	485223	NCU09057	Ntsc7071	483461
VII	485664	487605	NCU09058	Ntsc7070	485564
VII	488049	488843	NCU09059	Ntsc7069	487949
VII	489633	490041	NCU09060	Ntsc7105	489533
VII	492745	494136	NCU09061	Ntsc7104	492645
VII	494781	496186	NCU09062	Ntsc7068	494681
VII	496558	502209	NCU09063	NA	496458
VII	525789	529607	NCU11000	NA	525689
VII	531674	533827	NCU06859	Ntsc2486	531574
VII	534714	537221	NCU06860	Ntsc7056	534614
VII	539683	541117	NCU06861	Ntsc7067	539583
VII	541772	544953	NCU06862	Ntsc7063	541672
VII	546038	548093	NCU06863	NA	545938
VII	555523	557726	NCU06864	Ntsc2483	555423
VII	571611	575488	NCU06866	Ntsc7062	571511
VII	576344	580077	NCU06867	NA	576244
VII	586634	590622	NCU06868	Ntsc7055	586534
VII	591116	595326	NCU06869	NA	591016
VII	595626	597123	NCU10436	Ntsc7066	595526
VII	597596	600130	NCU06870	Ntsc7054	597496
VII	600470	608294	NCU06871	Ntsc7061	600370
VII	609184	609646	NCU06872	NA	609084
VII	628308	631427	NCU06874	Ntsc2485	628208
VII	630013	632870	NCU06875	Ntsc7053	629913
VII	633322	634395	NCU06876	Ntsc7058	633222
VII	634327	637144	NCU06877	NA	634227
VII	637903	639203	NCU06878	Ntsc7057	637803
VII	638537	639821	NCU06879	Ntsc7052	638437
VII	640234	641603	NCU06880	Ntsc7065	640134
VII	641374	644019	NCU06881	Ntsc7051	641274
VII	644966	647997	NCU06882	Ntsc7050	644866
VII	649429	651383	NCU06883	Ntsc2484	649329
VII	653712	661070	NCU06884	Ntsc7064	653612
VII	661362	662194	NCU06885	NA	661262
VII	662867	663824	NCU06886	Ntsc7060	662767
VII	665043	666093	NCU06887	Ntsc7049	664943
VII	666583	667654	NCU06888	Ntsc7059	666483
VII	672097	672603	NCU17170	NA	671997
VII	673843	675441	NCU06889	Ntsc8098	673743
VII	677887	678677	NCU06890	NA	677787
VII	679971	681716	NCU17171	NA	679871
VII	681976	684531	NCU12046	NA	681876
VII	684215	685916	NCU06892	Ntsc2474	684115
VII	686168	688828	NCU06893	Ntsc2467	686068
VII	689305	691718	NCU06894	Ntsc7043	689205
VII	692576	694655	NCU06895	Ntsc7037	692476
VII	695165	696106	NCU06896	NA	695065
VII	699508	700578	NCU06897	Ntsc2473	699408
VII	701230	701646	NCU06898	NA	701130
VII	704194	705040	NCU06899	Ntsc2472	704094
VII	706753	707589	NCU12045	NA	706653
VII	709744	710442	NCU06901	Ntsc2466	709644
VII	713339	714157	NCU06902	Ntsc2465	713239
VII	714757	715446	NCU12044	Ntsc2464	714657
VII	716046	717140	NCU06903	Ntsc2463	715946
VII	718002	718588	NCU06904	NA	717902
VII	719122	719706	NCU17172	Ntsc2462	719022
VII	719978	721156	NCU06905	Ntsc7022	719878
VII	721814	725829	NCU06906	Ntsc7021	721714
VII	726726	731118	NCU06907	NA	726626
VII	731333	735489	NCU06908	Ntsc2461	731233
VII	739939	743321	NCU06910	NA	739839
VII	744988	746056	NCU06911	Ntsc7042	744888
VII	747459	749114	NCU06912	Ntsc7041	747359
VII	752012	754265	NCU06913	Ntsc7036	751912
VII	754567	757904	NCU06914	Ntsc7035	754467
VII	756592	757945	NCU06915	Ntsc2470	756492
VII	759091	760035	NCU06916	Ntsc2469	758991
VII	760708	762515	NCU06917	Ntsc7034	760608
VII	764838	767418	NCU06918	Ntsc2460	764738
VII	767890	769571	NCU06919	Ntsc7048	767790
VII	769865	770979	NCU06920	NA	769765
VII	772259	774474	NCU06921	Ntsc7020	772159
VII	774661	776720	NCU06922	NA	774561
VII	776981	779246	NCU06923	Ntsc7019	776881
VII	779646	781659	NCU06924	Ntsc7033	779546
VII	781608	783335	NCU17176	NA	781508
VII	783695	786217	NCU17177	NA	783595
VII	786327	788384	NCU06926	Ntsc2459	786227
VII	788152	790295	NCU06927	Ntsc7040	788052
VII	791450	794570	NCU06928	Ntsc7032	791350
VII	794746	798862	NCU06929	Ntsc7047	794646
VII	799093	807098	NCU06930	NA	798993
VII	807205	810730	NCU06931	NA	807105
VII	818274	820744	NCU06932	Ntsc7039	818174
VII	821279	821855	NCU06933	Ntsc7031	821179
VII	821743	824182	NCU06934	Ntsc2468	821643
VII	824676	829194	NCU06935	NA	824576
VII	830330	831806	NCU06936	Ntsc7038	830230
VII	833411	834699	NCU06937	Ntsc2482	833311
VII	835356	836493	NCU06938	Ntsc2481	835256
VII	836334	837892	NCU10521	Ntsc7018	836234
VII	840194	843477	NCU06939	Ntsc7017	840094
VII	843784	845216	NCU06940	Ntsc2480	843684
VII	844722	846037	NCU06941	NA	844622
VII	846242	848616	NCU06942	Ntsc7030	846142
VII	848579	851316	NCU06943	Ntsc8097	848479
VII	851264	857270	NCU06944	NA	851164
VII	857792	859539	NCU06945	Ntsc2479	857692
VII	860788	865053	NCU06946	Ntsc7029	860688
VII	865481	870083	NCU12040	Ntsc7046	865381
VII	868483	869531	NCU10703	NA	868383
VII	870517	872562	NCU06948	Ntsc7045	870417
VII	872456	874435	NCU06949	Ntsc7016	872356
VII	875990	879054	NCU06950	Ntsc2458	875890
VII	879701	881640	NCU06951	Ntsc2478	879601
VII	886585	887314	NCU06953	Ntsc7028	886485
VII	887936	888688	NCU06954	Ntsc8099	887836
VII	889200	889867	NCU06955	NA	889100
VII	909493	910072	NCU09591	NA	909393
VII	911011	911974	NCU09590	Ntsc7027	910911
VII	912593	913306	NCU09589	Ntsc7026	912493
VII	914086	914811	NCU09588	NA	913986
VII	915889	916764	NCU09587	Ntsc7015	915789
VII	917315	918638	NCU09586	Ntsc7025	917215
VII	919319	920448	NCU09585	Ntsc7014	919219
VII	922026	922793	NCU09584	Ntsc2476	921926
VII	923740	924601	NCU12039	NA	923640
VII	925045	925845	NCU17180	NA	924945
VII	928381	928873	NCU17181	NA	928281
VII	929691	930085	NCU12036	NA	929591
VII	932225	933187	NCU09582	Ntsc7024	932125
VII	933250	936171	NCU09581	Ntsc2475	933150
VII	937792	940484	NCU09580	Ntsc7023	937692
VII	940644	942441	NCU09579	Ntsc2477	940544
VII	943779	944454	NCU09578	Ntsc7013	943679
VII	945769	946591	NCU09577	Ntsc2471	945669
VII	949514	953044	NCU09576	Ntsc7044	949414
VII	952698	956090	NCU09575	Ntsc6974	952598
VII	958434	959436	NCU09574	Ntsc2444	958334
VII	960314	963672	NCU09573	NA	960214
VII	964514	966047	NCU09572	Ntsc6981	964414
VII	965938	968355	NCU09571	Ntsc6973	965838
VII	968576	970560	NCU09570	Ntsc6980	968476
VII	970324	972146	NCU09569	Ntsc2443	970224
VII	975705	977157	NCU09568	Ntsc6979	975605
VII	977935	980163	NCU09567	Ntsc6982	977835
VII	978607	983676	NCU09566	Ntsc2442	978507
VII	984323	986618	NCU09565	Ntsc6978	984223
VII	988465	989926	NCU12035	Ntsc8095	988365
VII	989341	993463	NCU09564	NA	989241
VII	995932	997364	NCU09562	Ntsc6977	995832
VII	996066	998639	NCU09561	Ntsc2441	995966
VII	998825	999910	NCU09560	NA	998725
VII	1002874	1007545	NCU09559	Ntsc6976	1002774
VII	1028026	1029573	NCU10053	Ntsc6975	1027926
VII	1032187	1034789	NCU10052	Ntsc6972	1032087
VII	1037324	1039598	NCU10051	Ntsc2432	1037224
VII	1080398	1091850	NCU08399	NA	1080298
VII	1093660	1095284	NCU08398	Ntsc6957	1093560
VII	1099434	1102819	NCU08397	NA	1099334
VII	1103044	1106408	NCU08396	Ntsc6939	1102944
VII	1106760	1109089	NCU08395	NA	1106660
VII	1109380	1110529	NCU12034	NA	1109280
VII	1110919	1112652	NCU12033	NA	1110819
VII	1113591	1116588	NCU08393	Ntsc2431	1113491
VII	1149635	1152060	NCU09429	Ntsc6956	1149535
VII	1152457	1154951	NCU09428	Ntsc6955	1152357
VII	1156392	1158959	NCU09427	Ntsc6954	1156292
VII	1158981	1160438	NCU09426	Ntsc6953	1158881
VII	1166511	1169415	NCU09425	Ntsc2430	1166411
VII	1169634	1171495	NCU09424	Ntsc2429	1169534
VII	1171648	1172777	NCU09423	NA	1171548
VII	1173596	1175261	NCU09422	NA	1173496
VII	1176211	1177377	NCU09421	Ntsc6938	1176111
VII	1177940	1181465	NCU09419	Ntsc6937	1177840
VII	1178377	1179361	NCU09420	Ntsc2428	1178277
VII	1181959	1182785	NCU17185	NA	1181859
VII	1183040	1184371	NCU09418	Ntsc2427	1182940
VII	1184975	1186447	NCU17186	Ntsc6963	1184875
VII	1186703	1187787	NCU17187	NA	1186603
VII	1189102	1190441	NCU09416	Ntsc2437	1189002
VII	1190762	1192784	NCU09415	Ntsc2436	1190662
VII	1195503	1196626	NCU09413	Ntsc6952	1195403
VII	1197628	1201343	NCU09412	Ntsc6971	1197528
VII	1201446	1203002	NCU09411	Ntsc6962	1201346
VII	1203992	1206796	NCU09410	Ntsc6951	1203892
VII	1206484	1209868	NCU09408	Ntsc6961	1206384
VII	1207049	1208238	NCU09409	Ntsc2426	1206949
VII	1211627	1214877	NCU09407	Ntsc6950	1211527
VII	1217822	1220555	NCU09406	Ntsc6936	1217722
VII	1222021	1222989	NCU17188	NA	1221921
VII	1224414	1225733	NCU12028	NA	1224314
VII	1226350	1227037	NCU09404	Ntsc6960	1226250
VII	1228534	1229859	NCU09403	Ntsc2425	1228434
VII	1230157	1231998	NCU09402	Ntsc6949	1230057
VII	1232018	1235352	NCU09401	Ntsc2435	1231918
VII	1235849	1237629	NCU09400	Ntsc6970	1235749
VII	1242956	1245075	NCU10896	NA	1242856
VII	1246604	1247150	NCU09396	Ntsc6969	1246504
VII	1250271	1251358	NCU09395	Ntsc6935	1250171
VII	1254067	1254651	NCU09394	NA	1253967
VII	1255973	1256531	NCU09393	NA	1255873
VII	1261491	1263991	NCU09391	Ntsc6934	1261391
VII	1264603	1266767	NCU09390	NA	1264503
VII	1268152	1268758	NCU09389	NA	1268052
VII	1283212	1285241	NCU10014	Ntsc6968	1283112
VII	1285293	1287942	NCU10015	NA	1285193
VII	1287913	1296083	NCU15835	NA	1287813
VII	1287974	1289425	NCU10016	Ntsc6948	1287874
VII	1299136	1300688	NCU10019	Ntsc6933	1299036
VII	1301560	1303834	NCU10020	Ntsc2434	1301460
VII	1305454	1307833	NCU10021	NA	1305354
VII	1309956	1311228	NCU10057	NA	1309856
VII	1313357	1314694	NCU10056	NA	1313257
VII	1316548	1318623	NCU10055	Ntsc6932	1316448
VII	1346414	1348059	NCU09726	Ntsc2440	1346314
VII	1350640	1351307	NCU09725	NA	1350540
VII	1353460	1355271	NCU09724	Ntsc8094	1353360
VII	1356915	1358712	NCU09723	Ntsc6967	1356815
VII	1359470	1361717	NCU09722	Ntsc6947	1359370
VII	1362270	1365255	NCU09721	Ntsc6946	1362170
VII	1365969	1366546	NCU09720	NA	1365869
VII	1367404	1368720	NCU09719	Ntsc6966	1367304
VII	1368619	1370024	NCU09718	Ntsc6931	1368519
VII	1370478	1371973	NCU09717	Ntsc6965	1370378
VII	1372499	1375172	NCU09716	Ntsc6930	1372399
VII	1376984	1379572	NCU09715	Ntsc6945	1376884
VII	1379583	1380622	NCU09714	Ntsc6944	1379483
VII	1380605	1382188	NCU09713	Ntsc2433	1380505
VII	1383089	1386370	NCU09712	NA	1382989
VII	1387240	1390561	NCU09711	Ntsc6929	1387140
VII	1390931	1393210	NCU09710	Ntsc6928	1390831
VII	1393630	1396107	NCU09709	Ntsc6943	1393530
VII	1396121	1397913	NCU09708	Ntsc6942	1396021
VII	1397874	1399729	NCU09707	Ntsc6959	1397774
VII	1400045	1403271	NCU09706	Ntsc6964	1399945
VII	1403080	1404671	NCU09705	Ntsc6927	1402980
VII	1405421	1406987	NCU09704	Ntsc6958	1405321
VII	1407684	1409129	NCU09703	Ntsc2439	1407584
VII	1409888	1411722	NCU09702	Ntsc2438	1409788
VII	1412419	1414475	NCU12026	NA	1412319
VII	1415448	1417035	NCU12025	NA	1415348
VII	1419319	1421975	NCU09700	Ntsc6941	1419219
VII	1421811	1423995	NCU12024	NA	1421711
VII	1424528	1426886	NCU09699	NA	1424428
VII	1427047	1429110	NCU12023	NA	1426947
VII	1429111	1432713	NCU10311	NA	1429011
VII	1446175	1449276	NCU04558	Ntsc6940	1446075
VII	1449282	1451069	NCU10865	Ntsc6901	1449182
VII	1452672	1455571	NCU04557	Ntsc6916	1452572
VII	1455827	1457586	NCU04556	Ntsc6926	1455727
VII	1457825	1460817	NCU04555	Ntsc6915	1457725
VII	1461267	1463373	NCU04554	Ntsc6925	1461167
VII	1462151	1464501	NCU04553	NA	1462051
VII	1464653	1466472	NCU04552	Ntsc6910	1464553
VII	1466595	1467172	NCU04551	NA	1466495
VII	1468158	1470878	NCU04550	Ntsc2405	1468058
VII	1470949	1472144	NCU04549	Ntsc2414	1470849
VII	1472762	1480214	NCU04548	Ntsc6924	1472662
VII	1482981	1486172	NCU10910	Ntsc6909	1482881
VII	1489439	1491318	NCU04547	Ntsc6923	1489339
VII	1492296	1494034	NCU04546	Ntsc2412	1492196
VII	1494879	1497668	NCU04545	Ntsc2424	1494779
VII	1498176	1501271	NCU04544	Ntsc2423	1498076
VII	1501203	1502802	NCU04543	NA	1501103
VII	1503471	1504729	NCU04542	Ntsc6900	1503371
VII	1507797	1509193	NCU04541	NA	1507697
VII	1508970	1513148	NCU04540	Ntsc6914	1508870
VII	1513648	1515397	NCU04539	Ntsc6899	1513548
VII	1515881	1520041	NCU04538	Ntsc2411	1515781
VII	1522000	1523752	NCU04537	NA	1521900
VII	1529478	1533904	NCU04535	Ntsc6898	1529378
VII	1534303	1537623	NCU04534	NA	1534203
VII	1539827	1540778	NCU04533	Ntsc2422	1539727
VII	1540622	1542518	NCU04532	Ntsc2410	1540522
VII	1545158	1554800	NCU04531	Ntsc6922	1545058
VII	1560916	1561433	NCU04529	NA	1560816
VII	1565531	1568002	NCU04528	NA	1565431
VII	1568960	1570548	NCU12022	NA	1568860
VII	1570143	1571561	NCU12021	NA	1570043
VII	1572992	1574995	NCU06170	Ntsc6897	1572892
VII	1576619	1578342	NCU06169	Ntsc6921	1576519
VII	1577257	1580578	NCU06168	Ntsc2408	1577157
VII	1580889	1583172	NCU06167	Ntsc6896	1580789
VII	1584050	1585946	NCU06166	Ntsc6908	1583950
VII	1586559	1588808	NCU06165	Ntsc6920	1586459
VII	1589163	1591040	NCU06164	Ntsc2407	1589063
VII	1592073	1592855	NCU06163	NA	1591973
VII	1594421	1595092	NCU17202	NA	1594321
VII	1595453	1596341	NCU17203	Ntsc6913	1595353
VII	1596603	1597449	NCU06161	Ntsc2406	1596503
VII	1597989	1598684	NCU06160	Ntsc2420	1597889
VII	1601119	1603120	NCU06159	Ntsc6912	1601019
VII	1606958	1608378	NCU06157	Ntsc6907	1606858
VII	1609429	1610506	NCU06156	Ntsc6919	1609329
VII	1610738	1612759	NCU17205	NA	1610638
VII	1613019	1613812	NCU06155	Ntsc2419	1612919
VII	1614141	1614744	NCU06154	Ntsc6906	1614041
VII	1615135	1617352	NCU06153	Ntsc6895	1615035
VII	1619308	1620764	NCU06152	Ntsc6905	1619208
VII	1626629	1628838	NCU06150	NA	1626529
VII	1630415	1634765	NCU06149	Ntsc6918	1630315
VII	1632929	1634767	NCU17208	NA	1632829
VII	1636615	1639272	NCU06148	Ntsc6917	1636515
VII	1640838	1642206	NCU06147	Ntsc6904	1640738
VII	1642508	1644998	NCU06146	Ntsc2421	1642408
VII	1645786	1647480	NCU06145	Ntsc6894	1645686
VII	1647645	1652816	NCU06144	Ntsc6911	1647545
VII	1653253	1656672	NCU06143	Ntsc6893	1653153
VII	1658512	1660661	NCU06142	Ntsc6892	1658412
VII	1662671	1664247	NCU06141	Ntsc2418	1662571
VII	1664902	1667041	NCU06140	Ntsc6891	1664802
VII	1668917	1670394	NCU06139	NA	1668817
VII	1671268	1673640	NCU06138	Ntsc6903	1671168
VII	1674023	1676109	NCU06137	Ntsc6902	1673923
VII	1677049	1678672	NCU06136	Ntsc2413	1676949
VII	1680265	1681809	NCU06135	Ntsc2409	1680165
VII	1682675	1683877	NCU06134	Ntsc2417	1682575
VII	1684568	1685551	NCU06133	Ntsc2416	1684468
VII	1689319	1691923	NCU06132	Ntsc2415	1689219
VII	1692299	1694511	NCU06131	NA	1692199
VII	1695981	1698202	NCU06130	NA	1695881
VII	1701014	1702605	NCU06129	NA	1700914
VII	1708251	1710134	NCU06128	NA	1708151
VII	1711367	1712979	NCU06127	NA	1711267
VII	1714161	1715435	NCU06126	NA	1714061
VII	1716312	1718714	NCU06125	NA	1716212
VII	1718728	1719837	NCU06124	NA	1718628
VII	1724781	1728670	NCU06123	NA	1724681
VII	1730407	1735499	NCU06122	NA	1730307
VII	1740031	1741166	NCU06121	Ntsc2404	1739931
VII	1741823	1742686	NCU06120	Ntsc6890	1741723
VII	1743020	1744089	NCU06119	Ntsc2403	1742920
VII	1743312	1746636	NCU06118	Ntsc2397	1743212
VII	1746986	1750429	NCU06117	Ntsc6886	1746886
VII	1750516	1752796	NCU06116	Ntsc6885	1750416
VII	1753075	1754131	NCU06114	NA	1752975
VII	1755967	1757891	NCU06113	Ntsc2402	1755867
VII	1757842	1760507	NCU06112	Ntsc6881	1757742
VII	1762523	1764786	NCU06111	Ntsc2401	1762423
VII	1764461	1767138	NCU06110	NA	1764361
VII	1770000	1774436	NCU06109	Ntsc6880	1769900
VII	1776093	1778522	NCU06108	Ntsc6884	1775993
VII	1778699	1779966	NCU06107	Ntsc6889	1778599
VII	1780152	1782469	NCU06106	Ntsc6883	1780052
VII	1783280	1786375	NCU06105	Ntsc6879	1783180
VII	1786583	1788315	NCU06104	Ntsc2400	1786483
VII	1788290	1792684	NCU06103	Ntsc6882	1788190
VII	1792883	1794431	NCU06102	Ntsc2399	1792783
VII	1793032	1795619	NCU06101	NA	1792932
VII	1795942	1799783	NCU06099	Ntsc2398	1795842
VII	1801570	1804755	NCU06098	Ntsc6888	1801470
VII	1808733	1809807	NCU06096	Ntsc6887	1808633
VII	1812241	1816456	NCU06095	NA	1812141
VII	1816791	1818558	NCU06094	NA	1816691
VII	1841954	1844712	NCU10715	NA	1841854
VII	1844831	1847877	NCU06091	Ntsc2396	1844731
VII	1848228	1850746	NCU06090	Ntsc2395	1848128
VII	1851057	1854368	NCU06089	Ntsc6857	1850957
VII	1855292	1857663	NCU06088	Ntsc6868	1855192
VII	1859524	1860673	NCU17215	NA	1859424
VII	1861091	1862396	NCU06086	Ntsc6867	1860991
VII	1862914	1865219	NCU06085	Ntsc2393	1862814
VII	1864912	1866640	NCU06084	Ntsc2383	1864812
VII	1867010	1868291	NCU17216	NA	1866910
VII	1868740	1871195	NCU06083	Ntsc2392	1868640
VII	1872441	1873197	NCU06082	Ntsc6878	1872341
VII	1873481	1875597	NCU06081	NA	1873381
VII	1875898	1877483	NCU06080	Ntsc2382	1875798
VII	1882499	1884916	NCU06079	Ntsc2381	1882399
VII	1885374	1886736	NCU06078	Ntsc6871	1885274
VII	1888508	1891316	NCU06077	Ntsc6866	1888408
VII	1891554	1893824	NCU06076	Ntsc6856	1891454
VII	1892860	1898500	NCU06075	NA	1892760
VII	1896946	1898405	NCU06074	Ntsc2380	1896846
VII	1899100	1902956	NCU06073	NA	1899000
VII	1903534	1905871	NCU06072	Ntsc2391	1903434
VII	1907906	1909282	NCU06071	Ntsc6865	1907806
VII	1909420	1910014	NCU06070	Ntsc2379	1909320
VII	1910529	1912116	NCU06069	NA	1910429
VII	1913054	1917065	NCU06068	Ntsc6877	1912954
VII	1919468	1924712	NCU06067	Ntsc6864	1919368
VII	1925161	1926554	NCU06066	Ntsc6855	1925061
VII	1927024	1932678	NCU06065	Ntsc6876	1926924
VII	1933505	1934132	NCU06064	NA	1933405
VII	1935141	1937701	NCU06063	Ntsc6854	1935041
VII	1939097	1941040	NCU06062	Ntsc6863	1938997
VII	1941462	1943456	NCU06061	Ntsc6853	1941362
VII	1945325	1946690	NCU06060	Ntsc6870	1945225
VII	1948175	1949743	NCU06059	Ntsc6852	1948075
VII	1949787	1951433	NCU06058	Ntsc2394	1949687
VII	1951722	1953539	NCU06057	Ntsc2390	1951622
VII	1953633	1956788	NCU06056	Ntsc6851	1953533
VII	1957387	1962014	NCU06055	Ntsc2389	1957287
VII	1962715	1966114	NCU06054	NA	1962615
VII	1966773	1968437	NCU10683	Ntsc6862	1966673
VII	1968986	1972030	NCU06052	Ntsc6861	1968886
VII	1972104	1974000	NCU06051	Ntsc2387	1972004
VII	1974793	1978775	NCU06050	Ntsc2388	1974693
VII	1979008	1982300	NCU06049	Ntsc8092	1978908
VII	1982787	1983682	NCU06048	NA	1982687
VII	1984324	1986225	NCU06047	Ntsc6860	1984224
VII	1986795	1987373	NCU06046	Ntsc6869	1986695
VII	1988140	1989513	NCU06045	Ntsc2386	1988040
VII	1995870	1997946	NCU06043	Ntsc6875	1995770
VII	2002234	2004909	NCU06042	Ntsc8093	2002134
VII	2005289	2007359	NCU06041	Ntsc6850	2005189
VII	2008176	2009989	NCU06040	Ntsc6874	2008076
VII	2010666	2013372	NCU06039	Ntsc6849	2010566
VII	2013627	2015466	NCU06038	Ntsc6872	2013527
VII	2014369	2015471	NCU17224	NA	2014269
VII	2015667	2017113	NCU06037	Ntsc6873	2015567
VII	2017067	2018280	NCU17225	NA	2016967
VII	2019272	2020898	NCU06035	Ntsc6848	2019172
VII	2021301	2022730	NCU06034	Ntsc6859	2021201
VII	2022683	2025132	NCU06033	Ntsc6847	2022583
VII	2026036	2029603	NCU06032	Ntsc6858	2025936
VII	2030147	2032152	NCU06031	Ntsc2385	2030047
VII	2033201	2038100	NCU06030	NA	2033101
VII	2038175	2040112	NCU06029	Ntsc2384	2038075
VII	2040689	2043712	NCU06028	Ntsc2373	2040589
VII	2044402	2047224	NCU06027	Ntsc8091	2044302
VII	2048234	2050885	NCU06026	Ntsc2377	2048134
VII	2050464	2052045	NCU06025	Ntsc6840	2050364
VII	2053590	2054705	NCU06024	Ntsc2376	2053490
VII	2054859	2056175	NCU06023	Ntsc2372	2054759
VII	2056938	2058103	NCU06022	Ntsc6844	2056838
VII	2058205	2060259	NCU06021	NA	2058105
VII	2060478	2062381	NCU06020	Ntsc6843	2060378
VII	2062386	2064692	NCU17227	Ntsc6846	2062286
VII	2065099	2066453	NCU06019	Ntsc2375	2064999
VII	2069932	2070622	NCU11006	NA	2069832
VII	2071142	2072727	NCU06018	Ntsc2371	2071042
VII	2072875	2074683	NCU06017	Ntsc6839	2072775
VII	2075065	2075985	NCU11300	Ntsc6845	2074965
VII	2105205	2106824	NCU02461	Ntsc2374	2105105
VII	2105240	2109312	NCU02460	NA	2105140
VII	2109901	2111764	NCU02459	Ntsc6838	2109801
VII	2112812	2114039	NCU02458	Ntsc6837	2112712
VII	2114483	2117594	NCU02457	NA	2114383
VII	2117820	2121053	NCU02456	Ntsc6836	2117720
VII	2121536	2122668	NCU02455	Ntsc2378	2121436
VII	2126457	2128039	NCU02453	Ntsc6835	2126357
VII	2128807	2132291	NCU02452	Ntsc6842	2128707
VII	2131070	2132266	NCU02451	Ntsc6834	2130970
VII	2132769	2135113	NCU02450	NA	2132669
VII	2482904	2485201	NCU02438	Ntsc6833	2482804
VII	2486261	2487560	NCU11258	NA	2486161
VII	2487192	2488439	NCU02437	Ntsc6832	2487092
VII	2489515	2489916	NCU02436	NA	2489415
VII	2490608	2492335	NCU02435	Ntsc6841	2490508
VII	2491853	2494970	NCU02434	Ntsc6831	2491753
VII	2506768	2509329	NCU02433	Ntsc6826	2506668
VII	2508875	2511176	NCU02432	NA	2508775
VII	2511301	2514134	NCU02431	NA	2511201
VII	2514368	2517039	NCU02430	Ntsc6823	2514268
VII	2517668	2520523	NCU02429	Ntsc2369	2517568
VII	2521626	2523869	NCU02428	NA	2521526
VII	2536912	2540818	NCU02425	NA	2536812
VII	2542056	2544324	NCU02424	Ntsc6825	2541956
VII	2544165	2547136	NCU02423	Ntsc6822	2544065
VII	2548220	2552045	NCU02422	Ntsc6821	2548120
VII	2552980	2555986	NCU02421	Ntsc6830	2552880
VII	2556025	2559952	NCU02420	NA	2555925
VII	2559619	2561418	NCU02419	Ntsc6820	2559519
VII	2561570	2564382	NCU02418	Ntsc6828	2561470
VII	2564848	2566405	NCU02417	Ntsc6819	2564748
VII	2566453	2569128	NCU02416	Ntsc6824	2566353
VII	2569513	2572902	NCU02415	Ntsc6829	2569413
VII	2573028	2575993	NCU02414	Ntsc6818	2572928
VII	2579873	2580817	NCU17230	NA	2579773
VII	2581086	2584933	NCU02413	Ntsc6817	2580986
VII	2588350	2590293	NCU02412	NA	2588250
VII	2590311	2591129	NCU17231	NA	2590211
VII	2591725	2596886	NCU02411	NA	2591625
VII	2597147	2598734	NCU02410	NA	2597047
VII	2598638	2603250	NCU02409	NA	2598538
VII	2603881	2606843	NCU02408	Ntsc6816	2603781
VII	2607037	2609780	NCU02407	Ntsc6815	2606937
VII	2610367	2613556	NCU02406	Ntsc6827	2610267
VII	2613755	2615197	NCU02405	Ntsc2370	2613655
VII	2615513	2620447	NCU02404	NA	2615413
VII	2621398	2622824	NCU17232	NA	2621298
VII	2623704	2625343	NCU02403	Ntsc6794	2623604
VII	2625161	2629502	NCU02402	Ntsc6770	2625061
VII	2629863	2632608	NCU02401	Ntsc6793	2629763
VII	2631309	2635820	NCU02400	Ntsc6803	2631209
VII	2639743	2642464	NCU02399	Ntsc6769	2639643
VII	2642899	2646049	NCU02398	Ntsc8090	2642799
VII	2647005	2649547	NCU02397	Ntsc2367	2646905
VII	2649757	2650844	NCU02396	Ntsc6768	2649657
VII	2651023	2652179	NCU02395	Ntsc6792	2650923
VII	2652696	2654724	NCU02394	Ntsc6791	2652596
VII	2654598	2657461	NCU02393	NA	2654498
VII	2659104	2662969	NCU02391	Ntsc6767	2659004
VII	2663959	2665379	NCU02390	Ntsc6790	2663859
VII	2665208	2666937	NCU02389	Ntsc6766	2665108
VII	2666803	2669144	NCU02388	NA	2666703
VII	2669662	2675604	NCU02387	Ntsc6814	2669562
VII	2676116	2679507	NCU02386	Ntsc6813	2676016
VII	2679623	2681759	NCU02385	Ntsc6812	2679523
VII	2684710	2686437	NCU02383	Ntsc2357	2684610
VII	2686835	2691647	NCU10747	Ntsc6802	2686735
VII	2692659	2694803	NCU02382	Ntsc6811	2692559
VII	2695185	2697308	NCU02381	NA	2695085
VII	2697194	2700461	NCU02380	NA	2697094
VII	2700694	2703832	NCU02379	Ntsc6789	2700594
VII	2704189	2707543	NCU02378	Ntsc6765	2704089
VII	2707942	2708897	NCU02377	NA	2707842
